gap_id,row_id,image_filename,x_center_px,y_center_px,width_px,height_px,area_px2,area_m2
Gap-1261,Row-4,254.jpg,418.5,330.7,107,162,5568,0.1392
Gap-1262,Row-5,254.jpg,444.7,196.0,145,164,7216,0.1804
Gap-1263,Row-1,255.jpg,69.6,203.0,142,164,5151,0.128775
Gap-1264,Row-2,255.jpg,140.2,211.2,116,188,6480,0.162
Gap-1265,Row-2,255.jpg,68.7,356.7,49,98,2480,0.062
Gap-1266,Row-3,255.jpg,257.6,216.8,31,214,4496,0.1124
Gap-1267,Row-3,255.jpg,258.2,431.8,24,56,761,0.019025
Gap-1268,Row-4,255.jpg,351.0,150.6,52,68,1296,0.0324
Gap-1269,Row-4,255.jpg,392.0,231.9,31,35,628,0.0157
Gap-1270,Row-4,255.jpg,427.8,315.2,72,80,2412,0.0603
Gap-1271,Row-4,255.jpg,485.2,429.6,26,88,1260,0.0315
Gap-1272,Row-5,255.jpg,445.3,174.2,115,143,3956,0.0989
Gap-1273,Row-1,256.jpg,103.1,142.5,54,48,990,0.02475
Gap-1274,Row-1,256.jpg,45.1,173.6,41,48,748,0.0187
Gap-1275,Row-1,256.jpg,69.6,181.1,43,42,719,0.017975
Gap-1276,Row-2,256.jpg,169.7,153.2,45,34,879,0.021975
Gap-1277,Row-2,256.jpg,96.6,296.9,123,257,7705,0.192625
Gap-1278,Row-3,256.jpg,262.2,157.2,33,84,1531,0.038275
Gap-1279,Row-3,256.jpg,263.8,234.7,31,54,1122,0.02805
Gap-1280,Row-3,256.jpg,269.3,360.8,36,175,4333,0.108325
Gap-1281,Row-4,256.jpg,345.3,171.4,73,109,3298,0.08245
Gap-1282,Row-4,256.jpg,447.1,354.8,157,257,9349,0.233725
Gap-1283,Row-5,256.jpg,391.7,143.7,47,61,990,0.02475
Gap-1284,Row-5,256.jpg,416.6,139.6,32,33,533,0.013325
Gap-1285,Row-5,256.jpg,470.4,205.1,86,102,3782,0.09455
Gap-1286,Row-2,257.jpg,112.1,228.8,56,70,1459,0.036475
Gap-1287,Row-2,257.jpg,94.1,294.0,46,76,1087,0.027175
Gap-1288,Row-2,257.jpg,48.5,389.8,36,46,809,0.020225
Gap-1289,Row-3,257.jpg,235.1,135.4,18,40,512,0.0128
Gap-1290,Row-3,257.jpg,246.9,194.1,36,75,1555,0.038875
Gap-1291,Row-3,257.jpg,266.0,276.3,23,89,1216,0.0304
Gap-1292,Row-3,257.jpg,274.1,410.3,48,189,5139,0.128475
Gap-1293,Row-4,257.jpg,347.4,194.2,73,89,2631,0.065775
Gap-1294,Row-4,257.jpg,464.8,399.4,97,185,6677,0.166925
Gap-1295,Row-5,257.jpg,431.2,174.4,62,74,2402,0.06005
Gap-1296,Row-5,257.jpg,485.6,227.8,38,72,1381,0.034525
Gap-1297,Row-1,258.jpg,92.3,145.9,59,54,1306,0.03265
Gap-1298,Row-1,258.jpg,35.2,202.4,78,71,2302,0.05755
Gap-1299,Row-2,258.jpg,145.1,199.4,93,161,4221,0.105525
Gap-1300,Row-3,258.jpg,244.6,232.0,43,242,5978,0.14945
Gap-1301,Row-3,258.jpg,255.8,450.4,33,92,1699,0.042475
Gap-1302,Row-4,258.jpg,343.2,171.9,91,122,4578,0.11445
Gap-1303,Row-4,258.jpg,474.2,374.3,57,110,2078,0.05195
Gap-1304,Row-5,258.jpg,411.7,144.2,76,35,1387,0.034675
Gap-1305,Row-5,258.jpg,440.9,185.4,69,48,963,0.024075
Gap-1306,Row-1,259.jpg,114.7,142.8,41,58,845,0.021125
Gap-1307,Row-1,259.jpg,19.0,216.2,44,61,1672,0.0418
Gap-1308,Row-2,259.jpg,159.9,199.8,99,189,5110,0.12775
Gap-1309,Row-2,259.jpg,83.8,371.0,52,106,1892,0.0473
Gap-1310,Row-2,259.jpg,35.6,449.2,53,93,2017,0.050425
Gap-1311,Row-3,259.jpg,250.1,293.4,32,372,9460,0.2365
Gap-1312,Row-4,259.jpg,350.6,219.5,131,252,7797,0.194925
Gap-1313,Row-4,259.jpg,459.9,432.6,44,75,1107,0.027675
Gap-1314,Row-5,259.jpg,385.8,146.6,69,73,2407,0.060175
Gap-1315,Row-5,259.jpg,473.2,229.9,79,95,3650,0.09125
Gap-1316,Row-1,26.jpg,67.0,183.0,141,139,7125,0.178125
Gap-1317,Row-2,26.jpg,146.5,206.3,134,178,6310,0.15775
Gap-1318,Row-2,26.jpg,41.7,382.4,97,129,4688,0.1172
Gap-1319,Row-3,26.jpg,284.7,133.4,30,44,954,0.02385
Gap-1320,Row-3,26.jpg,281.2,388.4,34,251,7246,0.18115
Gap-1321,Row-4,26.jpg,415.7,198.6,90,117,3231,0.080775
Gap-1322,Row-4,26.jpg,488.5,325.8,49,92,2991,0.074775
Gap-1323,Row-1,260.jpg,27.1,136.8,58,49,2033,0.050825
Gap-1324,Row-2,260.jpg,96.1,154.6,50,56,699,0.017475
Gap-1325,Row-3,260.jpg,244.5,429.6,38,160,4069,0.101725
Gap-1326,Row-4,260.jpg,314.2,189.7,70,96,2531,0.063275
Gap-1327,Row-4,260.jpg,386.4,316.3,53,60,1658,0.04145
Gap-1328,Row-4,260.jpg,429.8,422.0,37,66,769,0.019225
Gap-1329,Row-4,260.jpg,469.9,455.3,23,84,812,0.0203
Gap-1330,Row-5,260.jpg,336.0,131.9,38,44,874,0.02185
Gap-1331,Row-5,260.jpg,393.4,179.6,71,65,2202,0.05505
Gap-1332,Row-1,261.jpg,46.9,144.4,95,57,1894,0.04735
Gap-1333,Row-2,261.jpg,149.2,141.4,28,38,522,0.01305
Gap-1334,Row-2,261.jpg,97.4,181.9,39,55,959,0.023975
Gap-1335,Row-3,261.jpg,262.0,140.5,31,47,1005,0.025125
Gap-1336,Row-3,261.jpg,272.7,409.4,21,101,1104,0.0276
Gap-1337,Row-4,261.jpg,313.3,145.7,56,62,1757,0.043925
Gap-1338,Row-4,261.jpg,354.2,206.9,29,36,608,0.0152
Gap-1339,Row-4,261.jpg,390.3,299.1,104,164,3769,0.094225
Gap-1340,Row-4,261.jpg,447.2,400.1,37,72,1353,0.033825
Gap-1341,Row-4,261.jpg,489.7,459.2,42,91,1483,0.037075
Gap-1342,Row-5,261.jpg,364.9,164.2,73,86,2051,0.051275
Gap-1343,Row-5,261.jpg,469.6,268.4,108,100,4242,0.10605
Gap-1344,Row-1,262.jpg,117.9,139.3,54,53,1376,0.0344
Gap-1345,Row-1,262.jpg,52.8,185.5,49,52,1165,0.029125
Gap-1346,Row-2,262.jpg,172.5,135.5,60,52,1536,0.0384
Gap-1347,Row-2,262.jpg,136.3,200.7,44,50,744,0.0186
Gap-1348,Row-2,262.jpg,56.2,268.6,76,70,2272,0.0568
Gap-1349,Row-2,262.jpg,22.6,322.2,61,50,1549,0.038725
Gap-1350,Row-3,262.jpg,311.0,266.3,53,176,4034,0.10085
Gap-1351,Row-3,262.jpg,342.5,485.2,37,60,1664,0.0416
Gap-1352,Row-4,262.jpg,483.2,399.5,67,114,3353,0.083825
Gap-1353,Row-1,263.jpg,44.9,143.7,86,63,2387,0.059675
Gap-1354,Row-2,263.jpg,55.7,187.6,133,101,3564,0.0891
Gap-1355,Row-3,263.jpg,250.7,194.4,32,86,1885,0.047125
Gap-1356,Row-3,263.jpg,247.6,310.2,21,79,887,0.022175
Gap-1357,Row-3,263.jpg,258.8,447.7,34,147,3640,0.091
Gap-1358,Row-4,263.jpg,451.6,432.2,23,55,638,0.01595
Gap-1359,Row-1,264.jpg,69.3,165.1,112,92,1925,0.048125
Gap-1360,Row-2,264.jpg,160.0,138.8,54,59,1515,0.037875
Gap-1361,Row-2,264.jpg,58.0,232.8,51,48,1104,0.0276
Gap-1362,Row-3,264.jpg,319.6,217.3,26,55,674,0.01685
Gap-1363,Row-3,264.jpg,330.3,345.4,28,81,805,0.020125
Gap-1364,Row-3,264.jpg,359.6,481.2,35,60,1688,0.0422
Gap-1365,Row-4,264.jpg,463.0,291.6,67,72,2135,0.053375
Gap-1366,Row-5,264.jpg,496.1,217.8,30,34,679,0.016975
Gap-1367,Row-1,265.jpg,37.4,140.7,66,53,1451,0.036275
Gap-1368,Row-2,265.jpg,101.7,131.6,64,37,1142,0.02855
Gap-1369,Row-2,265.jpg,29.3,191.0,64,81,1354,0.03385
Gap-1370,Row-3,265.jpg,232.5,162.2,30,44,903,0.022575
Gap-1371,Row-3,265.jpg,232.4,373.2,20,59,525,0.013125
Gap-1372,Row-3,265.jpg,236.4,486.0,30,42,1067,0.026675
Gap-1373,Row-4,265.jpg,350.2,249.8,42,50,1133,0.028325
Gap-1374,Row-4,265.jpg,405.4,356.9,85,131,4208,0.1052
Gap-1375,Row-5,265.jpg,376.9,182.7,110,105,3655,0.091375
Gap-1376,Row-1,266.jpg,70.3,133.2,96,41,995,0.024875
Gap-1377,Row-2,266.jpg,27.9,290.6,67,81,3056,0.0764
Gap-1378,Row-3,266.jpg,286.4,145.1,31,31,588,0.0147
Gap-1379,Row-3,266.jpg,299.8,287.0,38,126,2660,0.0665
Gap-1380,Row-3,266.jpg,306.7,442.2,39,156,4136,0.1034
Gap-1381,Row-4,266.jpg,372.0,202.4,104,179,6177,0.154425
Gap-1382,Row-4,266.jpg,458.1,386.6,100,158,3399,0.084975
Gap-1383,Row-1,267.jpg,62.9,142.2,74,67,1957,0.048925
Gap-1384,Row-2,267.jpg,88.4,174.1,60,60,1714,0.04285
Gap-1385,Row-3,267.jpg,254.8,171.6,38,74,1412,0.0353
Gap-1386,Row-3,267.jpg,268.3,288.1,36,87,2098,0.05245
Gap-1387,Row-3,267.jpg,277.3,402.4,36,86,1825,0.045625
Gap-1388,Row-4,267.jpg,364.8,220.3,35,31,605,0.015125
Gap-1389,Row-4,267.jpg,422.3,319.7,48,40,734,0.01835
Gap-1390,Row-4,267.jpg,494.0,451.8,39,51,910,0.02275
Gap-1391,Row-5,267.jpg,472.3,274.6,39,32,625,0.015625
Gap-1392,Row-1,268.jpg,96.3,150.3,69,56,1852,0.0463
Gap-1393,Row-2,268.jpg,265.4,455.0,43,127,3543,0.088575
Gap-1394,Row-3,268.jpg,462.3,372.1,38,70,975,0.024375
Gap-1395,Row-4,268.jpg,498.5,282.1,32,41,774,0.01935
Gap-1396,Row-1,269.jpg,48.6,144.3,71,48,953,0.023825
Gap-1397,Row-2,269.jpg,113.0,181.7,136,133,5321,0.133025
Gap-1398,Row-4,269.jpg,323.7,182.7,36,52,596,0.0149
Gap-1399,Row-5,269.jpg,444.0,221.5,143,147,6511,0.162775
Gap-1400,Row-1,27.jpg,75.6,191.1,159,156,7973,0.199325
Gap-1401,Row-2,27.jpg,204.0,143.7,51,62,1152,0.0288
Gap-1402,Row-2,27.jpg,147.3,259.4,104,177,5410,0.13525
Gap-1403,Row-2,27.jpg,54.8,427.4,107,182,6992,0.1748
Gap-1404,Row-3,27.jpg,297.8,137.7,30,43,1051,0.026275
Gap-1405,Row-3,27.jpg,301.2,185.3,29,35,574,0.01435
Gap-1406,Row-3,27.jpg,306.1,391.2,36,254,5843,0.146075
Gap-1407,Row-4,27.jpg,394.2,157.7,66,92,3183,0.079575
Gap-1408,Row-4,27.jpg,473.6,284.5,78,142,5056,0.1264
Gap-1409,Row-5,27.jpg,495.1,132.6,35,37,1178,0.02945
Gap-1410,Row-1,270.jpg,35.0,141.9,76,58,3043,0.076075
Gap-1411,Row-2,270.jpg,67.0,187.0,141,150,7518,0.18795
Gap-1412,Row-3,270.jpg,91.6,300.0,192,376,14646,0.36615
Gap-1413,Row-4,270.jpg,232.7,170.1,31,113,3017,0.075425
Gap-1414,Row-4,270.jpg,234.7,276.4,31,113,2372,0.0593
Gap-1415,Row-4,270.jpg,233.8,440.5,32,164,2735,0.068375
Gap-1416,Row-5,270.jpg,398.1,306.9,236,374,14545,0.363625
Gap-1417,Row-6,270.jpg,422.3,194.0,179,161,8493,0.212325
Gap-1418,Row-1,271.jpg,65.2,177.1,137,130,6871,0.171775
Gap-1419,Row-2,271.jpg,95.6,304.5,204,382,14724,0.3681
Gap-1420,Row-3,271.jpg,249.0,178.6,32,134,2988,0.0747
Gap-1421,Row-3,271.jpg,242.0,331.3,35,201,4909,0.122725
Gap-1422,Row-3,271.jpg,237.2,461.2,25,52,772,0.0193
Gap-1423,Row-4,271.jpg,335.8,174.1,73,135,4507,0.112675
Gap-1424,Row-4,271.jpg,380.1,251.0,31,62,909,0.022725
Gap-1425,Row-4,271.jpg,451.1,385.8,136,235,9026,0.22565
Gap-1426,Row-5,271.jpg,435.4,199.4,162,165,8020,0.2005
Gap-1427,Row-1,272.jpg,54.7,171.8,116,122,5906,0.14765
Gap-1428,Row-2,272.jpg,144.4,191.8,84,118,3058,0.07645
Gap-1429,Row-2,272.jpg,53.7,391.4,123,214,6587,0.164675
Gap-1430,Row-3,272.jpg,227.9,193.4,35,161,2887,0.072175
Gap-1431,Row-3,272.jpg,239.1,436.4,36,168,4373,0.109325
Gap-1432,Row-4,272.jpg,327.0,189.8,87,130,3701,0.092525
Gap-1433,Row-4,272.jpg,435.5,372.9,152,260,10137,0.253425
Gap-1434,Row-5,272.jpg,422.6,204.8,181,190,9216,0.2304
Gap-1435,Row-1,273.jpg,128.2,149.1,42,38,571,0.014275
Gap-1436,Row-1,273.jpg,47.4,204.0,101,116,4732,0.1183
Gap-1437,Row-2,273.jpg,185.8,134.2,35,41,797,0.019925
Gap-1438,Row-2,273.jpg,162.7,187.5,67,61,1717,0.042925
Gap-1439,Row-2,273.jpg,123.1,253.8,62,64,1232,0.0308
Gap-1440,Row-2,273.jpg,100.6,328.2,40,53,868,0.0217
Gap-1441,Row-2,273.jpg,65.6,358.1,32,46,688,0.0172
Gap-1442,Row-2,273.jpg,16.3,459.9,33,45,901,0.022525
Gap-1443,Row-3,273.jpg,264.5,150.4,29,30,717,0.017925
Gap-1444,Row-3,273.jpg,259.9,405.5,31,206,5085,0.127125
Gap-1445,Row-4,273.jpg,351.2,178.3,56,71,2092,0.0523
Gap-1446,Row-4,273.jpg,380.6,239.9,47,72,1492,0.0373
Gap-1447,Row-4,273.jpg,448.1,376.2,127,227,7292,0.1823
Gap-1448,Row-5,273.jpg,436.3,151.4,92,85,3448,0.0862
Gap-1449,Row-5,273.jpg,499.1,199.7,32,53,761,0.019025
Gap-1450,Row-1,274.jpg,34.5,214.8,88,77,2835,0.070875
Gap-1451,Row-2,274.jpg,143.5,166.5,51,90,1787,0.044675
Gap-1452,Row-2,274.jpg,93.4,267.9,74,112,3252,0.0813
Gap-1453,Row-2,274.jpg,49.0,355.0,45,65,1610,0.04025
Gap-1454,Row-2,274.jpg,25.1,424.2,31,46,574,0.01435
Gap-1455,Row-3,274.jpg,212.0,225.5,32,54,1159,0.028975
Gap-1456,Row-3,274.jpg,209.5,296.4,31,49,999,0.024975
Gap-1457,Row-3,274.jpg,203.6,472.8,29,48,789,0.019725
Gap-1458,Row-4,274.jpg,282.4,128.1,40,35,711,0.017775
Gap-1459,Row-4,274.jpg,327.5,246.1,67,116,3448,0.0862
Gap-1460,Row-4,274.jpg,369.8,372.9,38,70,1052,0.0263
Gap-1461,Row-4,274.jpg,439.2,491.9,17,41,560,0.014
Gap-1462,Row-5,274.jpg,411.7,208.6,153,178,7102,0.17755
Gap-1463,Row-5,274.jpg,493.6,297.5,43,67,1740,0.0435
Gap-1464,Row-1,275.jpg,83.6,234.1,182,232,9616,0.2404
Gap-1465,Row-2,275.jpg,163.7,199.3,77,106,2381,0.059525
Gap-1466,Row-2,275.jpg,109.3,313.1,45,76,1508,0.0377
Gap-1467,Row-2,275.jpg,71.9,379.3,42,93,1807,0.045175
Gap-1468,Row-2,275.jpg,39.5,439.7,42,74,1247,0.031175
Gap-1469,Row-2,275.jpg,9.4,495.6,26,39,547,0.013675
Gap-1470,Row-3,275.jpg,265.6,177.0,31,116,2486,0.06215
Gap-1471,Row-4,275.jpg,387.7,254.8,144,290,9976,0.2494
Gap-1472,Row-4,275.jpg,470.8,448.8,47,69,1237,0.030925
Gap-1473,Row-5,275.jpg,450.3,180.0,131,136,6603,0.165075
Gap-1474,Row-1,276.jpg,81.7,211.3,176,191,9129,0.228225
Gap-1475,Row-2,276.jpg,201.0,138.1,43,41,738,0.01845
Gap-1476,Row-2,276.jpg,148.2,225.4,92,142,3468,0.0867
Gap-1477,Row-2,276.jpg,94.1,349.7,31,30,506,0.01265
Gap-1478,Row-2,276.jpg,51.4,420.5,79,155,4292,0.1073
Gap-1479,Row-3,276.jpg,280.4,148.6,20,36,534,0.01335
Gap-1480,Row-3,276.jpg,271.9,218.6,29,130,2708,0.0677
Gap-1481,Row-3,276.jpg,272.5,336.3,29,78,1028,0.0257
Gap-1482,Row-3,276.jpg,278.4,394.3,19,43,605,0.015125
Gap-1483,Row-4,276.jpg,424.4,294.8,189,355,13384,0.3346
Gap-1484,Row-5,276.jpg,449.1,186.3,134,147,6852,0.1713
Gap-1485,Row-1,277.jpg,76.0,211.4,160,198,9231,0.230775
Gap-1486,Row-2,277.jpg,103.2,299.9,61,86,2177,0.054425
Gap-1487,Row-2,277.jpg,42.6,410.1,33,57,1041,0.026025
Gap-1488,Row-3,277.jpg,247.2,216.0,30,77,1094,0.02735
Gap-1489,Row-3,277.jpg,247.5,305.6,19,62,829,0.020725
Gap-1490,Row-4,277.jpg,441.5,373.8,154,260,9912,0.2478
Gap-1491,Row-5,277.jpg,435.2,206.5,165,176,7120,0.178
Gap-1492,Row-1,278.jpg,65.7,173.6,136,131,5470,0.13675
Gap-1493,Row-2,278.jpg,181.6,131.9,27,37,569,0.014225
Gap-1494,Row-2,278.jpg,184.9,173.6,50,91,1174,0.02935
Gap-1495,Row-2,278.jpg,138.7,238.0,63,104,2417,0.060425
Gap-1496,Row-2,278.jpg,62.7,418.1,112,194,7359,0.183975
Gap-1497,Row-3,278.jpg,243.0,153.5,30,36,685,0.017125
Gap-1498,Row-3,278.jpg,245.2,267.9,32,164,3192,0.0798
Gap-1499,Row-3,278.jpg,249.1,384.7,31,85,1508,0.0377
Gap-1500,Row-3,278.jpg,245.5,483.0,16,57,565,0.014125
Gap-1501,Row-4,278.jpg,332.6,156.8,40,31,629,0.015725
Gap-1502,Row-4,278.jpg,420.1,313.9,195,297,12141,0.303525
Gap-1503,Row-5,278.jpg,432.2,185.3,165,147,8197,0.204925
Gap-1504,Row-1,279.jpg,61.0,179.8,134,132,5655,0.141375
Gap-1505,Row-2,279.jpg,54.2,438.6,97,154,5186,0.12965
Gap-1506,Row-3,279.jpg,254.4,164.5,34,100,2160,0.054
Gap-1507,Row-3,279.jpg,262.6,452.7,31,95,1393,0.034825
Gap-1508,Row-4,279.jpg,316.7,138.7,40,53,1505,0.037625
Gap-1509,Row-4,279.jpg,410.6,315.2,161,241,8668,0.2167
Gap-1510,Row-4,279.jpg,491.6,477.1,43,48,1064,0.0266
Gap-1511,Row-5,279.jpg,438.5,199.2,162,164,7483,0.187075
Gap-1512,Row-1,28.jpg,76.6,189.1,154,149,7855,0.196375
Gap-1513,Row-2,28.jpg,106.7,322.4,226,396,14065,0.351625
Gap-1514,Row-3,28.jpg,282.5,213.4,29,200,3873,0.096825
Gap-1515,Row-3,28.jpg,283.2,464.8,29,101,2352,0.0588
Gap-1516,Row-4,28.jpg,428.4,269.7,171,321,12677,0.316925
Gap-1517,Row-5,28.jpg,476.8,145.7,75,67,3240,0.081
Gap-1518,Row-1,280.jpg,51.0,160.0,118,89,3266,0.08165
Gap-1519,Row-1,280.jpg,104.6,149.2,53,36,532,0.0133
Gap-1520,Row-2,280.jpg,90.2,211.6,191,190,8129,0.203225
Gap-1521,Row-3,280.jpg,211.9,163.5,56,110,2322,0.05805
Gap-1522,Row-3,280.jpg,152.8,273.6,45,48,1236,0.0309
Gap-1523,Row-3,280.jpg,79.7,431.7,97,166,5951,0.148775
Gap-1524,Row-4,280.jpg,283.5,203.7,31,86,1478,0.03695
Gap-1525,Row-4,280.jpg,284.8,278.7,30,60,768,0.0192
Gap-1526,Row-4,280.jpg,283.1,338.5,31,95,1432,0.0358
Gap-1527,Row-4,280.jpg,287.3,438.8,31,54,1311,0.032775
Gap-1528,Row-5,280.jpg,327.6,146.9,46,55,1140,0.0285
Gap-1529,Row-5,280.jpg,430.7,358.1,185,335,12046,0.30115
Gap-1530,Row-6,280.jpg,446.0,191.3,150,148,6054,0.15135
Gap-1531,Row-1,281.jpg,83.2,139.3,74,55,2102,0.05255
Gap-1532,Row-1,281.jpg,21.8,176.3,55,56,1368,0.0342
Gap-1533,Row-2,281.jpg,91.3,205.1,182,193,8048,0.2012
Gap-1534,Row-3,281.jpg,191.6,184.6,90,137,3869,0.096725
Gap-1535,Row-3,281.jpg,138.1,289.6,45,57,1187,0.029675
Gap-1536,Row-3,281.jpg,83.6,399.3,77,142,2413,0.060325
Gap-1537,Row-3,281.jpg,47.6,492.9,27,34,509,0.012725
Gap-1538,Row-4,281.jpg,289.9,252.1,47,255,5336,0.1334
Gap-1539,Row-4,281.jpg,301.1,453.2,35,105,1641,0.041025
Gap-1540,Row-5,281.jpg,356.3,161.9,71,89,2810,0.07025
Gap-1541,Row-5,281.jpg,456.0,333.0,117,202,6431,0.160775
Gap-1542,Row-6,281.jpg,451.7,164.9,123,109,4501,0.112525
Gap-1543,Row-1,282.jpg,76.0,178.1,157,136,6741,0.168525
Gap-1544,Row-2,282.jpg,189.2,130.8,43,38,1032,0.0258
Gap-1545,Row-2,282.jpg,145.0,207.0,100,117,3865,0.096625
Gap-1546,Row-2,282.jpg,52.1,369.4,119,174,6802,0.17005
Gap-1547,Row-3,282.jpg,237.5,212.3,35,198,4842,0.12105
Gap-1548,Row-3,282.jpg,233.1,368.2,32,97,1722,0.04305
Gap-1549,Row-4,282.jpg,361.9,257.6,168,293,9794,0.24485
Gap-1550,Row-4,282.jpg,471.5,456.8,69,128,4165,0.104125
Gap-1551,Row-5,282.jpg,417.7,193.5,186,166,8280,0.207
Gap-1552,Row-1,283.jpg,97.0,213.2,194,182,7493,0.187325
Gap-1553,Row-2,283.jpg,187.5,189.6,100,159,5366,0.13415
Gap-1554,Row-2,283.jpg,53.6,441.7,85,154,4541,0.113525
Gap-1555,Row-3,283.jpg,265.2,180.8,33,133,3262,0.08155
Gap-1556,Row-3,283.jpg,260.4,303.4,34,128,2251,0.056275
Gap-1557,Row-3,283.jpg,255.2,467.0,32,109,2563,0.064075
Gap-1558,Row-4,283.jpg,345.1,178.5,87,132,4472,0.1118
Gap-1559,Row-4,283.jpg,456.2,394.9,137,228,7676,0.1919
Gap-1560,Row-5,283.jpg,441.8,178.7,146,134,7083,0.177075
Gap-1561,Row-1,284.jpg,80.3,243.9,183,242,8602,0.21505
Gap-1562,Row-2,284.jpg,128.8,319.1,204,396,14204,0.3551
Gap-1563,Row-3,284.jpg,268.6,163.0,32,103,2129,0.053225
Gap-1564,Row-3,284.jpg,275.5,365.5,39,294,8181,0.204525
Gap-1565,Row-4,284.jpg,413.9,283.4,201,343,12647,0.316175
Gap-1566,Row-5,284.jpg,452.0,169.3,127,113,5675,0.141875
Gap-1567,Row-1,285.jpg,83.6,195.1,173,161,7119,0.177975
Gap-1568,Row-2,285.jpg,160.4,189.3,98,172,4878,0.12195
Gap-1569,Row-2,285.jpg,82.5,321.5,95,123,3910,0.09775
Gap-1570,Row-2,285.jpg,15.4,457.4,37,41,783,0.019575
Gap-1571,Row-3,285.jpg,233.7,184.9,31,124,2386,0.05965
Gap-1572,Row-3,285.jpg,235.2,287.0,30,51,1172,0.0293
Gap-1573,Row-3,285.jpg,232.9,443.5,32,159,3945,0.098625
Gap-1574,Row-4,285.jpg,308.7,171.7,85,107,3554,0.08885
Gap-1575,Row-4,285.jpg,432.2,382.3,164,287,10883,0.272075
Gap-1576,Row-5,285.jpg,415.2,208.9,199,193,9299,0.232475
Gap-1577,Row-1,286.jpg,93.4,212.7,193,195,7837,0.195925
Gap-1578,Row-2,286.jpg,194.6,172.5,75,131,3228,0.0807
Gap-1579,Row-2,286.jpg,130.1,299.7,83,146,4887,0.122175
Gap-1580,Row-2,286.jpg,48.5,458.3,76,113,4149,0.103725
Gap-1581,Row-3,286.jpg,254.3,147.7,13,67,558,0.01395
Gap-1582,Row-3,286.jpg,274.3,157.3,16,86,915,0.022875
Gap-1583,Row-3,286.jpg,270.3,282.6,32,88,1956,0.0489
Gap-1584,Row-3,286.jpg,273.3,435.6,36,184,4012,0.1003
Gap-1585,Row-4,286.jpg,411.7,318.9,220,392,12121,0.303025
Gap-1586,Row-5,286.jpg,435.8,189.6,167,147,6899,0.172475
Gap-1587,Row-1,287.jpg,122.7,158.0,92,91,3092,0.0773
Gap-1588,Row-1,287.jpg,43.1,246.3,90,85,2353,0.058825
Gap-1589,Row-2,287.jpg,169.0,152.2,43,80,955,0.023875
Gap-1590,Row-2,287.jpg,200.7,144.5,23,51,520,0.013
Gap-1591,Row-2,287.jpg,115.7,280.9,77,143,3763,0.094075
Gap-1592,Row-2,287.jpg,42.3,430.7,94,163,6095,0.152375
Gap-1593,Row-3,287.jpg,246.5,258.5,29,67,1217,0.030425
Gap-1594,Row-3,287.jpg,251.4,345.1,30,100,1398,0.03495
Gap-1595,Row-3,287.jpg,253.8,470.7,30,70,1765,0.044125
Gap-1596,Row-4,287.jpg,309.7,152.0,60,87,2494,0.06235
Gap-1597,Row-4,287.jpg,368.9,230.4,32,34,592,0.0148
Gap-1598,Row-4,287.jpg,412.0,320.1,52,73,2131,0.053275
Gap-1599,Row-4,287.jpg,495.9,469.1,33,61,1221,0.030525
Gap-1600,Row-5,287.jpg,437.2,186.0,162,141,6364,0.1591
Gap-1601,Row-1,288.jpg,121.9,151.3,88,79,2771,0.069275
Gap-1602,Row-1,288.jpg,39.8,228.5,82,102,3524,0.0881
Gap-1603,Row-2,288.jpg,182.2,144.4,48,76,1810,0.04525
Gap-1604,Row-2,288.jpg,140.7,219.7,56,70,1490,0.03725
Gap-1605,Row-2,288.jpg,83.3,310.0,42,53,1236,0.0309
Gap-1606,Row-2,288.jpg,35.7,411.0,66,137,2742,0.06855
Gap-1607,Row-3,288.jpg,240.5,176.0,31,113,1349,0.033725
Gap-1608,Row-3,288.jpg,226.3,377.5,23,54,944,0.0236
Gap-1609,Row-4,288.jpg,349.9,259.5,176,316,9928,0.2482
Gap-1610,Row-5,288.jpg,390.2,182.3,136,150,6324,0.1581
Gap-1611,Row-5,288.jpg,489.6,275.4,45,71,1606,0.04015
Gap-1612,Row-6,288.jpg,443.8,164.0,145,99,5003,0.125075
Gap-1613,Row-1,289.jpg,98.0,168.8,131,121,4374,0.10935
Gap-1614,Row-2,289.jpg,157.8,195.1,116,174,5167,0.129175
Gap-1615,Row-2,289.jpg,23.1,438.2,22,48,577,0.014425
Gap-1616,Row-3,289.jpg,249.0,177.3,36,127,2341,0.058525
Gap-1617,Row-4,289.jpg,319.1,156.3,51,90,1533,0.038325
Gap-1618,Row-4,289.jpg,351.5,194.6,38,58,851,0.021275
Gap-1619,Row-4,289.jpg,409.3,327.9,121,209,7763,0.194075
Gap-1620,Row-4,289.jpg,491.0,489.9,43,49,1484,0.0371
Gap-1621,Row-5,289.jpg,431.9,188.2,153,145,6523,0.163075
Gap-1622,Row-1,29.jpg,46.9,180.3,120,94,4069,0.101725
Gap-1623,Row-2,29.jpg,209.1,148.8,28,31,511,0.012775
Gap-1624,Row-2,29.jpg,134.9,273.8,131,231,7558,0.18895
Gap-1625,Row-2,29.jpg,43.3,449.3,75,140,4884,0.1221
Gap-1626,Row-3,29.jpg,301.6,149.1,33,74,1182,0.02955
Gap-1627,Row-3,29.jpg,310.1,377.1,43,285,8125,0.203125
Gap-1628,Row-4,29.jpg,441.5,252.3,150,279,10450,0.26125
Gap-1629,Row-5,29.jpg,476.4,153.4,75,82,3646,0.09115
